term,mean_active,mean_zero,delta
900,0.0011586590427436843,0.0006620511255309952,0.0004966079172126891
portion revenue,0.0020160418222528345,0.0015195636205634182,0.0004964782016894163
iso,0.0014230256868268895,0.0009273681814387244,0.0004956575053881651
simplifying,0.0010438341977081034,0.0005486837914100938,0.0004951504062980095
assurance,0.0015023694312025163,0.0010083721581654118,0.0004939972730371046
operates leading,0.004493589886361546,0.004003601666570138,0.0004899882197914075
host,0.0010392604029386002,0.0005495316571334322,0.000489728745805168
based model,0.0010052369349626412,0.000517471798986127,0.00048776513597651426
establishing,0.0015248211608347851,0.0010384478249691913,0.0004863733358655938
offering integrated,0.0010672836190013053,0.0005839983858720209,0.0004832852331292844
necessitating continuous,0.0011686857651731978,0.0006880191414694035,0.0004806666237037944
perpetual,0.0009929446418575959,0.0005127572524366924,0.0004801873894209035
global supply,0.0012126275683064644,0.0007324846730364635,0.00048014289527000085
products primarily,0.001471486286856527,0.0009933009839414111,0.00047818530291511585
law,0.0017411725131232453,0.0012640437637445473,0.00047712874937869804
differentiating,0.002941032789252832,0.002464210475280856,0.00047682231397197603
includes established,0.0010111448200475503,0.0005359182783383353,0.00047522654170921506
vital,0.0018107306877386444,0.001337606309755993,0.00047312437798265137
distinguished,0.0014574093603097488,0.0009844620952272954,0.0004729472650824534
plant,0.0029948586724542086,0.0025239682889897884,0.0004708903834644202
property technological,0.0010543785903471988,0.0005837787803633038,0.000470599809983895
price quality,0.0011645896978406307,0.0006941489680477187,0.000470440729792912
model centers,0.005639593195024941,0.0051692452619598395,0.0004703479330651012
games,0.001984724408677027,0.001515567707264623,0.00046915670141240394
life science,0.0015769195606189122,0.0011094176942507592,0.00046750186636815294
solutions leveraging,0.001045955017847896,0.0005786439306073232,0.0004673110872405728
structured primary,0.0011894494374092375,0.0007231153018455017,0.0004663341355637358
transport,0.0022778164612146995,0.0018125293292838253,0.0004652871319308742
secret,0.0012439935548905522,0.0007787858836702107,0.0004652076712203415
recycled,0.0015219588593676564,0.0010577100030940408,0.0004642488562736156
method,0.0010728823833146617,0.0006133695475660056,0.0004595128357486562
easy,0.0010402553371789245,0.0005847692546670762,0.0004554860825118482
behavior,0.0009691681334198034,0.0005136847519598562,0.0004554833814599472
agreements,0.007389074160311017,0.00693454689101396,0.0004545272692970566
meat,0.0010525564082660647,0.0005981231226208033,0.0004544332856452614
differentiate,0.0023679868825624145,0.0019137325772392055,0.00045425430532320906
major retailers,0.0010158960462731323,0.0005627702335086978,0.0004531258127644345
energy efficient,0.0012858637644431478,0.000833134170579809,0.00045272959386333884
demands,0.002175920510630981,0.0017249106319110342,0.0004510098787199469
300,0.0018567440877300225,0.0014060150091213164,0.0004507290786087061
price product,0.0010162200157952264,0.0005661487122449063,0.0004500713035503201
tire,0.001446131876986676,0.0009964816998421571,0.0004496501771445189
welding,0.0010439488129297657,0.0005944168581479096,0.0004495319547818561
water treatment,0.0013715224104038648,0.000923837771582108,0.00044768463882175673
evolving,0.005271839204169524,0.004824571482368009,0.0004472677218015147
characterized significant,0.0012866300954391529,0.0008422836660637874,0.0004443464293753654
platforms like,0.0015304863484406031,0.0010864619975125814,0.0004440243509280218
vertical integration,0.0019181277092252863,0.0014755241722731848,0.00044260353695210145
marketing distribution,0.0012755517663923157,0.0008342396001910226,0.0004413121662012931
segment specializes,0.0014321326277812476,0.0009909903893458873,0.00044114223843536027
internationally,0.002310490875413761,0.001872342329537972,0.0004381485458757892
skills,0.001217668548051165,0.0007798733892904133,0.00043779515876075177
derived direct,0.0011513273753871339,0.0007140827905083862,0.0004372445848787477
pure,0.0016964218002457133,0.0012615854447782903,0.00043483635546742293
label,0.004039400179966382,0.003604694330618575,0.00043470584934780744
agencies,0.005539024885236708,0.005108017263259113,0.00043100762197759504
immersive,0.0012170777899646892,0.0007861376977419424,0.0004309400922227468
solutions revenue,0.001233139916835018,0.0008035367544805045,0.0004296031623545134
specific product,0.0010356002982469456,0.0006069095973287949,0.0004286907009181507
optimize,0.003950755899842661,0.003523169687196892,0.0004275862126457688
complementary,0.003449583723823785,0.0030236697185256917,0.00042591400529809345
refrigerated,0.0011817786670336827,0.0007559283288774624,0.00042585033815622033
hr,0.0016652427782717712,0.0012394365447913286,0.0004258062334804426
heating,0.0019712817470999766,0.0015460513129053274,0.00042523043419464917
half,0.0016536011333984732,0.001228844782779296,0.00042475635061917723
respectively,0.0013731977784041062,0.000949888005252661,0.0004233097731514452
material handling,0.0011858689413217869,0.0007632270296453574,0.0004226419116764295
recently,0.0013898635634699997,0.0009693000308727558,0.00042056353259724386
global markets,0.0010068810876306255,0.0005866002224235293,0.00042028086520709616
sale products,0.0009723110658291061,0.0005524107321754391,0.00041990033365366694
property proprietary,0.0009606555445936241,0.000541070241100923,0.0004195853034927011
direct sale,0.0011052864220496676,0.0006864002306293692,0.0004188861914202984
epc,0.0009690154082385356,0.0005512232575435959,0.00041779215069493965
teams,0.0028141670462909986,0.0023970825386066684,0.0004170845076843302
quality price,0.0013025449213832658,0.0008857797412956421,0.00041676518008762367
cable,0.0026149799077933075,0.002198325972711833,0.0004166539350814744
digital advertising,0.0009568053191681486,0.0005426020945299647,0.00041420322463818395
north america,0.005286937904093797,0.004873683839119292,0.000413254064974505
segments include,0.0009516384179359099,0.0005385137554414308,0.00041312466249447915
optimal,0.0012909418839559615,0.0008784995599291876,0.0004124423240267739
journey,0.0009969757896619799,0.0005851966319302935,0.00041177915773168636
print,0.001849328718875972,0.0014388323311704829,0.000410496387705489
rapidly expanding,0.0013022357435629912,0.0008920013661099486,0.00041023437745304266
requirements,0.0037117416953494345,0.003302918730311052,0.00040882296503838263
products revenue,0.0011675487579195325,0.0007602518106564213,0.0004072969472631112
deployed,0.0012187106531445608,0.0008131039207936846,0.0004056067323508762
business business,0.0014339071455289343,0.0010287275479497,0.00040517959757923423
key markets,0.0010937993712900524,0.0006887077110638057,0.0004050916602262467
attributes,0.0012022064752118878,0.0007975047926189528,0.000404701682592935
way,0.0010742358385632397,0.0006697286400193705,0.0004045071985438692
available,0.0027156501847150983,0.0023126407915254007,0.00040300939318969756
cost reduction,0.0009506632822579898,0.0005478711242489445,0.0004027921580090453
experiencing,0.0009544547705930475,0.0005516811428244443,0.0004027736277686032
industry specific,0.0010155328122242633,0.0006161524022331291,0.0003993804099911342
based products,0.000944294445503367,0.0005477257740743571,0.00039656867142900986
broad product,0.0014425678169851083,0.0010469681314494324,0.0003955996855356759
support services,0.0016508498138414274,0.0012554477627681813,0.0003954020510732461
representing approximately,0.0009626283534919629,0.0005709969617237253,0.00039163139176823757
strong customer,0.0011200744722848924,0.0007302902296089921,0.0003897842426759003
includes proprietary,0.0027419872942673587,0.0023526808294664263,0.0003893064648009324
adherence,0.0015194513769569262,0.0011310183272830133,0.00038843304967391286
south america,0.0012556088924847557,0.0008674901716483045,0.0003881187208364512
package,0.001372658772871173,0.0009863335082441066,0.00038632526462706643
technological advancements,0.0020304154908403456,0.001644928715361746,0.0003854867754785997
indicated,0.001000569081917052,0.0006157050341778848,0.00038486404773916706
high pressure,0.0009454965426017411,0.0005642431161217137,0.0003812534264800274
rights,0.004745100013830821,0.004364603590167705,0.000380496423663116
markets firm,0.001372160629799124,0.0009918618999871837,0.0003802987298119403
relying,0.0011737560442562365,0.0007944622992699156,0.00037929374498632084
market includes,0.0018487845075106728,0.001473889980715695,0.00037489452679497783
universal,0.0016084196106053025,0.001233974881048483,0.0003744447295568195
markets core,0.0011843511368532442,0.0008104131836957553,0.0003739379531574889
sales company,0.0014301385373511899,0.0010580932893507061,0.00037204524800048375
occurs,0.0011017132458848173,0.0007299706794742136,0.00037174256641060374
cosmetics,0.0010145216778003282,0.0006464820790970673,0.0003680395987032609
advance,0.0014705578796084676,0.0011034589796610269,0.00036709889994744073
advertising,0.007172282745487681,0.006805812464024927,0.00036647028146275396
model leverages,0.001541054724232515,0.0011745900926609498,0.00036646463157156517
streamlining,0.0010153731557214843,0.0006495368919080808,0.00036583626381340344
flex,0.0012905314751433556,0.0009249093811500119,0.0003656220939933437
shifting,0.0009490868027409584,0.000584278278391773,0.0003648085243491854
products alongside,0.0009101469029512666,0.0005466137793180871,0.0003635331236331795
awareness,0.0020041712075276746,0.0016430603331998922,0.0003611108743277825
migration,0.0009001734349107606,0.000539706655076988,0.0003604667798337726
portfolio comprising,0.0011410387911251177,0.0007806009912175461,0.0003604377999075716
possesses,0.0011268525917101444,0.0007668259840997022,0.00036002660761044226
data science,0.0012000585448040848,0.0008420811172813451,0.00035797742752273975
component,0.0038248503538198847,0.0034671760692701814,0.00035767428454970334
vertically,0.0030298188902802762,0.0026723912020473247,0.00035742768823295154
increasing demand,0.001084769425189907,0.0007288227469546821,0.0003559466782352248
administered,0.0015039802805480115,0.0011484339628506045,0.000355546317697407
company product,0.0020425458926306454,0.001687608230196382,0.0003549376624342633
segmented,0.003945784849006727,0.003591035503121947,0.0003547493458847797
advanced technology,0.001611262986014905,0.00125663992079811,0.00035462306521679495
selectively,0.0013384610523528748,0.0009839660052880692,0.00035449504706480564
significant market,0.0013428170957469183,0.000989620265463307,0.00035319683028361124
include major,0.0010281109681181367,0.0006749579541457442,0.0003531530139723925
doors,0.0010956574203489062,0.0007430205382601959,0.00035263688208871026
patterns,0.0011867948384396076,0.0008351258750117882,0.00035166896342781937
categorized,0.002631815955831218,0.002280282102908251,0.00035153385292296686
base spans,0.001687945130526688,0.001336414509099703,0.00035153062142698503
firm aims,0.0009449061723894795,0.0005939036274032997,0.00035100254498617977
connections,0.0014703223313396602,0.0011209572029358128,0.00034936512840384737
forms,0.0024995227507794405,0.002155278922456568,0.0003442438283228727
personalization,0.0011887345248890579,0.000844951442037832,0.00034378308285122584
board,0.0016051279814844168,0.0012627370751086234,0.00034239090637579335
ingredient,0.0011263312827614878,0.0007852103214964317,0.00034112096126505604
total revenue,0.001671482170926014,0.0013304487067845603,0.0003410334641414537
machines,0.0015561431554125026,0.0012151716046907679,0.00034097155072173473
clean,0.002999997339194134,0.002659475444758027,0.0003405218944361071
dairy,0.0011677663406646837,0.0008286601856130476,0.0003391061550516362
carbon,0.004432694743926951,0.004093971687260624,0.000338723056666327
company serves,0.0010879381846733611,0.0007495202893462473,0.0003384178953271138
sellers,0.001891022360506705,0.001552921406636986,0.0003381009538697189
flow,0.0044514932779121715,0.004114415427869358,0.0003370778500428138
bodies,0.001224114719715554,0.0008873093375155932,0.0003368053821999607
forming,0.0015500646653670935,0.0012133731698326761,0.0003366914955344174
600,0.0012801550421201926,0.0009443905287686019,0.00033576451335159073
150,0.0015997649278943322,0.0012641706862905708,0.00033559424160376134
significantly expanded,0.0009640003632980388,0.0006299742703725572,0.0003340260929254816
elements,0.0010889011709911598,0.0007553507290705009,0.00033355044192065887
channel,0.006452463810339058,0.006119569588785616,0.0003328942215534425
planned,0.0017643246264084423,0.0014317413072546504,0.00033258331915379195
play,0.0018345042499606317,0.0015021798710405754,0.0003323243789200563
reach,0.0054496606187516925,0.005118123886270769,0.00033153673248092347
